transaction_id,account_id,transaction_type,amount,transaction_date,method
8825,56,Withdrawal,16767.78,30-05-2025 20:34,IMPS
8826,196,Deposit,69909.46,22-02-2024 09:33,NEFT
8827,566,Withdrawal,58414.97,05-08-2025 03:35,IMPS
8828,434,Deposit,180101.27,31-03-2025 11:09,NEFT
8829,833,Deposit,91771.33,06-07-2024 07:09,NEFT
8830,438,Withdrawal,157904,11-01-2025 21:36,Cash
8831,195,Transfer,114728.4,24-09-2024 23:34,Cash
8832,357,Withdrawal,106761.28,24-05-2024 20:14,Cash
8833,523,Deposit,167512.78,17-09-2025 14:00,IMPS
8834,782,Withdrawal,99331.26,28-08-2025 12:00,UPI
8835,1473,Withdrawal,60305.61,22-06-2025 22:41,UPI
8836,1294,Withdrawal,104240.9,21-12-2024 18:18,Cash
8837,46,Transfer,101877.07,25-02-2025 23:03,IMPS
8838,631,Withdrawal,117687.33,17-11-2024 21:14,UPI
8839,192,Transfer,11756.58,09-10-2023 18:32,IMPS
8840,687,Transfer,80213.47,10-12-2024 02:44,IMPS
8841,304,Transfer,9122.04,27-07-2024 16:14,IMPS
8842,1050,Withdrawal,51172.81,14-06-2025 16:58,IMPS
8843,36,Deposit,113030.99,23-01-2024 15:15,Cash
8844,913,Deposit,36613.2,19-10-2024 10:06,IMPS
8845,834,Deposit,63535.85,15-02-2024 12:41,Cash
8846,772,Transfer,118273.37,13-04-2025 07:45,UPI
8847,1202,Deposit,18196.78,23-03-2025 21:18,UPI
8848,795,Transfer,103663.83,26-12-2023 08:51,UPI
8849,881,Transfer,50132.03,28-12-2024 19:48,Cash
8850,173,Transfer,121976.65,02-08-2024 09:58,IMPS
8851,462,Transfer,44552.26,04-09-2025 18:53,NEFT
8852,1198,Deposit,48628.3,24-09-2023 04:54,Cash
8853,729,Deposit,100066.01,05-11-2024 04:21,NEFT
8854,341,Deposit,163764.98,08-10-2024 19:03,Cash
8855,1289,Transfer,138919.89,02-12-2024 04:56,IMPS
8856,1351,Transfer,187405.15,07-10-2024 18:59,UPI
8857,801,Deposit,176961.47,09-05-2025 11:26,NEFT
8858,296,Transfer,171699.37,24-01-2025 20:25,IMPS
8859,1500,Deposit,69298.46,02-06-2024 17:39,Cash
8860,1419,Transfer,186492.26,27-01-2025 17:10,UPI
8861,33,Withdrawal,170327.28,23-09-2024 17:27,IMPS
8862,644,Transfer,165264.25,19-10-2024 19:01,Cash
8863,1343,Transfer,172906.18,11-02-2025 06:38,NEFT
8864,450,Deposit,170787.65,22-07-2025 18:36,IMPS
8865,766,Withdrawal,194351.39,25-11-2024 21:46,IMPS
8866,1222,Transfer,145795.9,15-01-2024 18:24,IMPS
8867,1291,Withdrawal,61078.91,20-05-2025 15:08,UPI
8868,732,Withdrawal,34983.53,22-03-2025 01:12,NEFT
8869,738,Withdrawal,191686.3,27-05-2025 05:36,Cash
8870,1104,Transfer,109573.9,27-09-2024 22:11,IMPS
8871,436,Transfer,94940.5,18-02-2024 23:28,NEFT
8872,358,Deposit,52523.87,19-09-2024 08:42,UPI
8873,708,Withdrawal,36713.99,16-07-2025 20:28,IMPS
8874,1007,Transfer,9579.12,22-09-2025 19:46,IMPS
8875,747,Withdrawal,160141.88,19-08-2024 04:19,NEFT
8876,423,Withdrawal,89258.24,03-04-2024 09:51,Cash
8877,1094,Transfer,183904.63,30-10-2023 22:48,Cash
8878,127,Transfer,198630.84,23-12-2024 20:05,Cash
8879,1152,Withdrawal,66195.51,17-09-2025 00:18,IMPS
8880,379,Withdrawal,102592.94,22-09-2024 07:24,Cash
8881,1057,Withdrawal,193298.59,12-09-2024 01:13,NEFT
8882,885,Withdrawal,953.85,12-03-2024 14:48,NEFT
8883,88,Transfer,187130.45,18-12-2024 10:37,NEFT
8884,819,Withdrawal,198944.72,03-02-2025 04:29,UPI
8885,1414,Transfer,65725.82,16-06-2025 13:45,Cash
8886,1497,Deposit,139106.36,28-10-2024 12:15,IMPS
8887,617,Transfer,198210.16,09-04-2025 01:13,NEFT
8888,370,Withdrawal,75437.69,03-04-2024 04:25,NEFT
8889,177,Transfer,120601.84,29-07-2025 01:08,UPI
8890,1418,Deposit,168075.22,28-08-2024 19:52,IMPS
8891,855,Withdrawal,95755.55,11-07-2025 21:15,NEFT
8892,1353,Withdrawal,143781.51,19-07-2024 00:45,IMPS
8893,950,Withdrawal,23853.81,09-08-2024 01:49,UPI
8894,661,Withdrawal,81976.94,15-10-2023 06:41,Cash
8895,41,Deposit,141079.67,09-12-2024 06:11,NEFT
8896,859,Deposit,193220.98,16-10-2024 02:52,Cash
8897,379,Deposit,131480.45,15-02-2025 17:00,IMPS
8898,457,Transfer,50539.41,09-12-2024 09:14,UPI
8899,1433,Withdrawal,193563.3,15-10-2024 09:34,UPI
8900,1205,Withdrawal,7121.13,19-10-2024 00:20,NEFT
8901,300,Withdrawal,127169.56,14-06-2025 14:22,IMPS
8902,99,Deposit,49690.35,03-06-2024 06:27,NEFT
8903,505,Withdrawal,192048.37,15-09-2025 10:23,NEFT
8904,1238,Transfer,143123.11,10-06-2024 07:35,Cash
8905,1013,Deposit,107425.45,02-10-2023 18:45,NEFT
8906,747,Withdrawal,59720.47,30-05-2025 11:48,IMPS
8907,23,Withdrawal,37691.8,07-08-2025 05:12,UPI
8908,229,Deposit,26098.69,01-05-2025 20:15,UPI
8909,765,Deposit,108766.91,06-11-2023 01:05,UPI
8910,120,Withdrawal,108951.7,10-03-2025 01:20,NEFT
8911,498,Transfer,180825.36,04-02-2025 05:51,UPI
8912,1152,Withdrawal,83297.66,08-05-2024 04:43,IMPS
8913,427,Transfer,176412.7,26-04-2024 15:03,IMPS
8914,549,Transfer,172367.04,02-07-2024 16:53,IMPS
8915,1110,Transfer,80327.84,19-02-2025 03:16,NEFT
8916,1127,Withdrawal,86658.38,30-10-2023 03:33,IMPS
8917,451,Deposit,104624.78,02-09-2024 18:09,UPI
8918,1218,Deposit,125732.91,24-03-2025 03:28,NEFT
8919,150,Withdrawal,27988.01,11-01-2024 06:12,NEFT
8920,483,Transfer,104709.98,02-01-2025 15:11,Cash
8921,956,Withdrawal,116841.54,30-07-2024 14:40,IMPS
8922,595,Transfer,54574.53,24-01-2024 03:19,IMPS
8923,63,Deposit,107417.69,09-01-2025 18:37,NEFT
8924,1343,Transfer,168155.66,19-08-2025 01:52,IMPS
8925,1416,Withdrawal,176697.32,12-04-2025 14:56,IMPS
8926,959,Deposit,8986.76,16-05-2025 20:14,UPI
8927,27,Transfer,44121.84,21-04-2025 05:32,NEFT
8928,137,Transfer,108124.77,15-10-2023 06:16,Cash
8929,1194,Deposit,158554.61,10-03-2025 04:09,NEFT
8930,482,Deposit,149183.85,26-11-2023 13:59,UPI
8931,678,Deposit,173505.4,07-10-2023 12:08,Cash
8932,1408,Transfer,87352.11,14-09-2025 18:28,IMPS
8933,762,Deposit,157550.84,01-09-2024 00:16,Cash
8934,1407,Transfer,77900.87,11-01-2025 14:33,Cash
8935,716,Transfer,140514.44,21-03-2024 19:20,IMPS
8936,488,Deposit,94292.53,29-03-2025 03:01,Cash
8937,1421,Transfer,75805.94,12-02-2024 11:16,UPI
8938,820,Transfer,48715.87,12-03-2025 20:47,UPI
8939,425,Transfer,198788.88,16-01-2024 17:59,Cash
8940,1363,Withdrawal,112251.52,03-08-2024 12:28,IMPS
8941,547,Withdrawal,193992.86,26-06-2024 09:45,UPI
8942,626,Withdrawal,36481.14,16-01-2024 20:48,NEFT
8943,526,Deposit,53265.36,06-09-2024 14:24,IMPS
8944,1119,Transfer,140876.15,29-10-2024 12:54,Cash
8945,117,Deposit,68490.41,25-01-2024 02:49,Cash
8946,245,Deposit,38656.28,18-06-2024 14:13,NEFT
8947,921,Withdrawal,99991.18,06-05-2024 02:37,UPI
8948,78,Deposit,51012.44,19-07-2024 19:13,NEFT
8949,630,Withdrawal,106195.03,26-03-2024 16:23,Cash
8950,619,Deposit,12273.04,06-10-2023 07:50,NEFT
8951,843,Withdrawal,44203.21,08-06-2024 10:39,NEFT
8952,1147,Deposit,110195.1,18-01-2025 14:17,Cash
8953,1189,Deposit,62503.28,17-05-2024 11:32,NEFT
8954,894,Withdrawal,8447.59,26-02-2025 02:08,NEFT
8955,597,Withdrawal,68502.37,24-11-2023 00:50,IMPS
8956,600,Withdrawal,104289.39,19-04-2025 05:26,NEFT
8957,489,Transfer,159173.18,22-06-2024 22:33,Cash
8958,696,Transfer,7831.64,19-08-2024 12:22,UPI
8959,185,Deposit,83172.25,16-10-2024 09:31,UPI
8960,1492,Withdrawal,157764.12,27-12-2023 04:01,Cash
8961,455,Transfer,156889.99,15-11-2023 16:58,IMPS
8962,945,Withdrawal,173902.06,14-09-2024 12:04,Cash
8963,1386,Deposit,105575.92,01-09-2024 12:05,IMPS
8964,1345,Withdrawal,121783.56,29-05-2024 06:51,IMPS
8965,1481,Withdrawal,103028.36,29-02-2024 00:54,IMPS
8966,536,Transfer,134258.7,20-12-2024 18:43,Cash
8967,205,Transfer,45729.99,25-11-2024 05:16,NEFT
8968,500,Transfer,35745.33,07-07-2025 17:00,UPI
8969,181,Transfer,32690.66,14-05-2025 17:04,IMPS
8970,373,Withdrawal,106978.34,09-04-2025 07:50,Cash
8971,426,Deposit,2212.43,28-05-2025 12:41,Cash
8972,317,Deposit,47906.47,01-09-2024 16:16,IMPS
8973,1469,Withdrawal,116578.48,29-01-2024 23:21,IMPS
8974,263,Deposit,84406.99,27-04-2024 00:44,UPI
8975,560,Withdrawal,82574.83,07-06-2025 17:05,IMPS
8976,1498,Deposit,11925.46,31-01-2025 07:12,NEFT
8977,729,Transfer,9534.98,26-05-2024 08:50,NEFT
8978,1345,Transfer,102379.28,27-11-2024 03:19,UPI
8979,1399,Deposit,144296,03-12-2023 11:21,Cash
8980,247,Deposit,173442.32,02-04-2025 19:01,Cash
8981,1403,Deposit,108905.92,07-08-2025 01:58,NEFT
8982,31,Withdrawal,84917.24,25-12-2024 15:21,UPI
8983,410,Withdrawal,178229.4,27-05-2025 01:03,UPI
8984,239,Deposit,108213.54,12-07-2025 11:51,UPI
8985,1085,Deposit,73258.47,13-07-2025 08:40,NEFT
8986,1264,Deposit,91461.15,26-11-2024 17:06,NEFT
8987,906,Withdrawal,80799.67,15-09-2024 16:46,UPI
8988,1304,Deposit,127214,25-02-2025 23:59,Cash
8989,147,Withdrawal,33223.58,20-10-2023 18:33,Cash
8990,697,Deposit,199597.1,21-10-2024 04:05,Cash
8991,705,Withdrawal,121669.77,26-02-2025 12:18,IMPS
8992,646,Withdrawal,139397.83,17-10-2024 03:01,IMPS
8993,1489,Withdrawal,192146.8,17-05-2024 09:05,IMPS
8994,392,Transfer,68717.61,29-09-2023 16:23,IMPS
8995,620,Withdrawal,5181.07,12-10-2024 11:44,IMPS
8996,1063,Withdrawal,179320.53,05-06-2024 22:20,NEFT
8997,656,Transfer,125875.82,30-03-2025 00:50,NEFT
8998,598,Transfer,142043.71,26-05-2024 03:05,UPI
8999,965,Withdrawal,23035.11,10-05-2025 04:20,IMPS
9000,879,Withdrawal,179524.36,26-02-2024 20:25,NEFT
9001,667,Transfer,69060.31,13-03-2025 14:26,NEFT
9002,337,Transfer,62657.23,24-11-2024 19:29,IMPS
9003,703,Deposit,161820.12,11-06-2025 11:49,UPI
9004,853,Withdrawal,178854.59,25-09-2023 20:33,NEFT
9005,562,Deposit,78932.08,03-07-2024 07:11,IMPS
9006,667,Deposit,174745.88,23-02-2024 05:05,NEFT
9007,834,Deposit,59943.95,22-04-2025 04:36,IMPS
9008,1392,Withdrawal,59149.7,24-07-2024 12:23,IMPS
9009,711,Withdrawal,29872.66,13-06-2024 05:35,NEFT
9010,906,Deposit,157919.45,16-01-2025 14:29,NEFT
9011,395,Withdrawal,126171.94,22-01-2025 20:53,IMPS
9012,436,Withdrawal,40575.99,28-09-2024 19:10,NEFT
9013,682,Withdrawal,190219.18,12-01-2024 09:02,NEFT
9014,837,Transfer,72538.98,28-08-2024 20:30,NEFT
9015,318,Deposit,144726.74,02-11-2024 06:00,UPI
9016,1204,Deposit,147591.55,10-03-2024 14:57,IMPS
9017,715,Withdrawal,2020.42,31-07-2025 05:07,NEFT
9018,594,Transfer,40134.98,17-01-2025 02:09,Cash
9019,1392,Deposit,57983.35,08-07-2024 06:20,UPI
9020,289,Transfer,50177.85,19-10-2023 22:45,NEFT
9021,1010,Transfer,17800.56,13-05-2025 18:16,UPI
9022,1237,Withdrawal,143714.18,10-09-2024 07:53,NEFT
9023,1466,Withdrawal,95691.22,21-04-2025 11:56,IMPS
9024,499,Transfer,113679.8,19-03-2025 10:50,UPI
9025,251,Withdrawal,185022.09,12-10-2023 19:13,Cash
9026,1481,Transfer,182628.32,21-06-2024 08:45,UPI
9027,967,Deposit,160115.4,26-11-2023 21:05,NEFT
9028,338,Deposit,65051.01,04-06-2025 13:44,Cash
9029,838,Deposit,17360.14,18-02-2024 14:49,UPI
9030,296,Deposit,40868.88,16-07-2025 22:38,IMPS
9031,164,Transfer,192650.2,29-10-2023 10:16,NEFT
9032,374,Withdrawal,160228.83,06-08-2024 14:45,IMPS
9033,979,Withdrawal,13824.61,06-01-2025 20:01,NEFT
9034,149,Transfer,153450.71,11-08-2024 18:56,Cash
9035,758,Transfer,35262.54,06-09-2024 10:35,Cash
9036,990,Withdrawal,109418.26,12-02-2024 05:48,UPI
9037,1490,Deposit,98764.41,13-11-2023 11:37,IMPS
9038,76,Deposit,23283.31,21-05-2025 13:46,UPI
9039,1193,Deposit,5281.39,01-01-2024 22:26,NEFT
9040,228,Transfer,17353.85,12-11-2024 11:15,NEFT
9041,1325,Transfer,16808.24,16-12-2023 01:16,NEFT
9042,547,Deposit,18544.16,27-05-2024 19:08,IMPS
9043,1070,Transfer,6970.53,21-07-2024 14:22,UPI
9044,276,Transfer,109052.64,22-11-2024 09:29,UPI
9045,233,Transfer,76031.24,30-03-2024 08:34,Cash
9046,557,Withdrawal,161932.94,26-11-2024 11:56,NEFT
9047,166,Deposit,23491.74,07-09-2024 13:57,UPI
9048,1450,Transfer,115185.36,23-05-2025 01:17,UPI
9049,1268,Transfer,30900.55,15-10-2023 22:52,NEFT
9050,1260,Deposit,64254.6,28-06-2025 05:10,NEFT
9051,771,Deposit,88509.51,16-09-2025 10:38,NEFT
9052,1106,Deposit,152099.03,13-02-2024 09:33,Cash
9053,1448,Withdrawal,10861.52,03-10-2024 16:21,IMPS
9054,369,Transfer,176011.19,27-07-2025 00:55,UPI
9055,1155,Withdrawal,17106.72,01-11-2024 13:36,NEFT
9056,530,Transfer,109616.38,20-09-2025 19:41,UPI
9057,155,Transfer,23118.79,09-06-2024 05:54,Cash
9058,815,Withdrawal,7249.37,16-03-2024 10:11,UPI
9059,1398,Deposit,47911.63,07-09-2024 11:58,NEFT
9060,130,Deposit,4682.96,09-12-2024 05:07,NEFT
9061,683,Withdrawal,190541.81,05-08-2025 15:29,IMPS
9062,473,Transfer,73639.18,17-06-2025 13:22,UPI
9063,710,Withdrawal,15414.97,29-11-2024 13:40,Cash
9064,951,Withdrawal,69053.98,14-05-2025 21:55,Cash
9065,579,Withdrawal,69415.81,22-01-2024 23:37,NEFT
9066,217,Withdrawal,141526.5,19-12-2023 20:16,Cash
9067,885,Deposit,45296.12,05-05-2024 10:31,Cash
9068,883,Transfer,41872.62,09-04-2025 07:00,Cash
9069,366,Deposit,167066.09,12-12-2024 14:04,Cash
9070,1183,Transfer,100815.32,03-02-2024 16:18,UPI
9071,148,Deposit,130499.38,22-05-2024 01:20,UPI
9072,1223,Withdrawal,154131.59,28-11-2023 17:49,Cash
9073,470,Deposit,190825.86,15-03-2024 02:30,Cash
9074,141,Deposit,12179.35,25-09-2024 15:01,Cash
9075,204,Withdrawal,4639.71,13-12-2023 11:09,IMPS
9076,1405,Transfer,121546.34,30-09-2024 12:38,Cash
9077,1355,Transfer,172546.22,29-03-2024 13:57,Cash
9078,962,Withdrawal,137315.13,26-09-2023 02:11,NEFT
9079,1241,Transfer,27471.27,31-07-2025 11:59,NEFT
9080,994,Deposit,138035.36,12-08-2025 14:13,UPI
9081,1366,Deposit,98681.14,20-08-2024 02:19,IMPS
9082,182,Transfer,163776.56,11-03-2025 21:33,UPI
9083,1230,Transfer,99145.94,20-02-2024 10:20,UPI
9084,429,Withdrawal,131227.28,07-12-2024 00:51,Cash
9085,690,Deposit,50004.47,21-10-2023 13:57,NEFT
9086,752,Withdrawal,43176.97,28-06-2025 22:33,UPI
9087,466,Withdrawal,67595.28,08-11-2024 03:50,Cash
9088,152,Withdrawal,57134.3,09-07-2024 01:22,NEFT
9089,72,Transfer,175066.79,09-11-2024 08:02,NEFT
9090,153,Deposit,93677.25,09-03-2024 17:03,UPI
9091,134,Transfer,98628.21,20-10-2023 00:39,NEFT
9092,955,Transfer,170198.51,06-08-2024 00:47,IMPS
9093,147,Transfer,167709.61,01-12-2024 12:40,NEFT
9094,1045,Transfer,74829.39,13-04-2024 16:55,IMPS
9095,485,Transfer,54942.1,07-03-2025 23:56,IMPS
9096,80,Deposit,42393.43,08-09-2025 17:58,UPI
9097,702,Transfer,190967.59,17-10-2024 22:31,UPI
9098,788,Deposit,183875.65,29-02-2024 17:31,NEFT
9099,248,Deposit,85730.27,23-07-2025 09:18,NEFT
9100,1279,Transfer,142115.89,19-08-2024 06:42,NEFT
9101,1176,Withdrawal,175619.08,20-05-2025 16:55,NEFT
9102,1233,Deposit,190574.21,18-09-2025 03:10,UPI
9103,513,Deposit,51693.71,08-05-2025 17:45,NEFT
9104,854,Withdrawal,51141.7,28-10-2024 20:04,IMPS
9105,3,Transfer,62309.07,14-09-2025 14:28,Cash
9106,1431,Withdrawal,103500.41,29-12-2023 03:39,Cash
9107,700,Transfer,53223.21,17-08-2024 23:38,Cash
9108,1360,Deposit,98269.65,02-09-2024 06:08,UPI
9109,632,Deposit,7814.37,27-01-2024 20:53,NEFT
9110,119,Deposit,91527.95,25-02-2024 15:53,IMPS
9111,1122,Deposit,115059.97,13-11-2024 05:54,Cash
9112,565,Withdrawal,7559.55,26-07-2024 16:16,IMPS
9113,633,Withdrawal,102725.78,19-08-2024 16:19,UPI
9114,1342,Transfer,20777.38,11-06-2024 02:09,IMPS
9115,985,Withdrawal,159870.69,22-02-2025 23:31,IMPS
9116,389,Withdrawal,35734.7,10-08-2024 12:17,UPI
9117,1065,Transfer,62390.01,29-10-2023 19:20,NEFT
9118,1043,Transfer,75911,18-09-2025 19:55,UPI
9119,1076,Deposit,82872.86,30-07-2024 02:45,Cash
9120,1011,Deposit,20485.3,26-09-2024 22:09,Cash
9121,1356,Deposit,171963.56,01-10-2024 12:59,Cash
9122,999,Deposit,17956.26,08-07-2024 14:27,NEFT
9123,283,Withdrawal,149728.29,18-09-2025 14:50,UPI
9124,998,Withdrawal,68404.85,21-06-2024 21:42,IMPS
9125,113,Withdrawal,194272.38,05-12-2024 07:10,IMPS
9126,948,Deposit,148329.55,26-06-2024 10:23,NEFT
9127,206,Withdrawal,101360.78,06-09-2024 19:19,IMPS
9128,223,Deposit,100016.39,25-05-2025 14:20,UPI
9129,2,Withdrawal,161410.26,31-03-2024 06:36,NEFT
9130,54,Withdrawal,175469.27,17-04-2025 00:48,IMPS
9131,1199,Transfer,137228.52,03-09-2025 01:37,IMPS
9132,632,Withdrawal,169535.16,01-05-2025 07:38,IMPS
9133,1134,Transfer,82113.26,30-05-2025 07:53,Cash
9134,680,Deposit,1872.45,04-06-2024 05:35,UPI
9135,1221,Deposit,18633.9,06-05-2024 20:33,Cash
9136,874,Transfer,195885.66,11-12-2023 04:19,NEFT
9137,310,Withdrawal,155109.72,14-06-2025 23:08,NEFT
9138,429,Transfer,75343.81,26-09-2023 11:12,Cash
9139,815,Withdrawal,137429.1,28-05-2024 11:32,UPI
9140,962,Transfer,171462.39,24-04-2025 19:55,Cash
9141,285,Transfer,174470.15,04-05-2025 06:40,NEFT
9142,328,Withdrawal,159588.72,01-02-2025 07:20,NEFT
9143,275,Transfer,73593.34,24-02-2025 19:53,UPI
9144,1059,Transfer,65036.34,14-08-2025 02:58,Cash
9145,489,Deposit,195970.07,01-09-2024 09:08,NEFT
9146,1489,Withdrawal,5972.39,02-10-2024 00:57,UPI
9147,659,Withdrawal,136625.34,23-08-2025 08:10,IMPS
9148,941,Deposit,108764.8,16-02-2025 22:42,UPI
9149,466,Deposit,82431.47,03-01-2024 18:11,IMPS
9150,501,Deposit,48185.56,24-06-2024 22:19,IMPS
9151,367,Transfer,54474.84,03-10-2023 09:43,Cash
9152,1310,Withdrawal,6881.84,09-05-2024 05:28,Cash
9153,1035,Deposit,162113.14,24-10-2023 12:02,IMPS
9154,1311,Transfer,132187.21,10-02-2024 00:54,IMPS
9155,1317,Transfer,24910.31,05-06-2024 01:26,NEFT
9156,48,Transfer,190935.61,11-03-2025 20:44,IMPS
9157,1180,Withdrawal,122650.03,25-06-2025 23:47,Cash
9158,1046,Withdrawal,115257.93,08-06-2025 21:29,IMPS
9159,1199,Deposit,167077.84,27-04-2025 17:05,Cash
9160,212,Transfer,139662.94,11-11-2024 06:37,IMPS
9161,989,Withdrawal,26173.08,10-02-2025 18:26,IMPS
9162,127,Deposit,100147.9,13-01-2025 16:49,UPI
9163,137,Deposit,83039.71,18-04-2025 21:05,UPI
9164,1169,Transfer,198565.74,18-10-2024 04:44,NEFT
9165,611,Withdrawal,61275.99,22-11-2024 20:55,IMPS
9166,6,Transfer,150277.2,13-11-2023 09:07,NEFT
9167,727,Deposit,62677.6,14-10-2023 03:57,UPI
9168,768,Withdrawal,142348.6,24-01-2025 01:21,NEFT
9169,9,Deposit,84570.26,17-11-2024 00:18,Cash
9170,450,Transfer,18310.17,01-09-2025 11:03,UPI
9171,616,Deposit,18190.44,29-05-2024 19:19,UPI
9172,111,Withdrawal,111281.52,11-06-2025 02:41,UPI
9173,1356,Deposit,136649.31,02-06-2024 19:49,IMPS
9174,404,Transfer,131257.02,07-11-2024 16:58,Cash
9175,631,Withdrawal,190412.55,05-09-2024 18:11,NEFT
9176,1380,Deposit,171301.34,19-01-2024 14:39,IMPS
9177,453,Transfer,56440.15,06-03-2024 04:47,IMPS
9178,587,Deposit,125140.11,16-06-2024 05:55,NEFT
9179,144,Withdrawal,142755.24,04-10-2024 09:37,NEFT
9180,1175,Transfer,40478.44,19-10-2024 11:38,NEFT
9181,519,Withdrawal,33879.5,07-05-2024 21:43,Cash
9182,186,Transfer,71904.09,03-05-2025 09:22,Cash
9183,512,Transfer,98439.35,29-06-2024 14:07,UPI
9184,182,Transfer,41702.92,25-05-2025 05:28,NEFT
9185,343,Withdrawal,177063.54,25-09-2024 05:39,Cash
9186,1134,Withdrawal,127479.02,24-01-2025 21:52,Cash
9187,1376,Deposit,165604.95,17-01-2024 20:20,IMPS
9188,423,Transfer,112117.49,30-10-2023 05:20,UPI
9189,47,Transfer,173074.4,05-11-2024 23:53,Cash
9190,1329,Deposit,135059.64,10-10-2023 15:52,IMPS
9191,1321,Deposit,186478.76,20-01-2024 21:44,UPI
9192,1212,Withdrawal,145571.5,04-05-2024 22:18,UPI
9193,73,Deposit,197770.22,21-12-2023 18:55,UPI
9194,96,Deposit,60209.28,06-10-2023 21:11,Cash
9195,1166,Withdrawal,50990.26,01-06-2025 01:13,UPI
9196,1149,Deposit,199871.76,03-05-2024 11:25,NEFT
9197,1083,Deposit,151673.88,29-11-2023 15:45,Cash
9198,887,Withdrawal,160068.86,07-07-2024 09:39,NEFT
9199,1128,Transfer,153512.53,09-11-2023 03:59,Cash
9200,146,Deposit,191927.9,29-05-2025 03:06,IMPS
9201,635,Transfer,37026.46,20-09-2024 19:06,Cash
9202,170,Transfer,133854.16,17-04-2025 03:13,IMPS
9203,1033,Transfer,134970.65,20-09-2025 09:26,Cash
9204,1076,Withdrawal,1045.9,08-05-2025 13:24,Cash
9205,1474,Transfer,112145.87,16-05-2024 11:02,UPI
9206,1214,Transfer,29491.62,17-12-2024 12:25,NEFT
9207,1479,Deposit,66933.43,01-04-2024 04:37,UPI
9208,957,Deposit,17400.58,23-12-2023 23:08,UPI
9209,737,Transfer,193785.55,04-08-2024 12:49,NEFT
9210,1355,Withdrawal,96665.86,14-07-2024 11:47,UPI
9211,913,Transfer,81879,04-10-2023 20:00,Cash
9212,733,Withdrawal,145629.77,03-11-2024 08:32,NEFT
9213,955,Transfer,86132.51,26-02-2025 09:42,NEFT
9214,486,Transfer,198550.89,25-12-2023 11:18,IMPS
9215,1047,Withdrawal,12729.14,21-08-2024 15:57,IMPS
9216,996,Withdrawal,151620.33,11-05-2025 12:16,NEFT
9217,808,Deposit,153730.34,05-03-2025 17:12,UPI
9218,145,Deposit,37863.49,23-06-2025 16:56,Cash
9219,766,Deposit,166410.13,22-12-2023 03:06,UPI
9220,291,Withdrawal,9423.97,29-11-2023 22:09,NEFT
9221,903,Withdrawal,104085.41,16-06-2024 18:18,UPI
9222,1381,Transfer,126339.58,29-01-2025 12:23,Cash
9223,1468,Transfer,141039.24,04-07-2024 23:24,Cash
9224,997,Transfer,45036.77,25-01-2025 05:22,UPI
9225,175,Withdrawal,160129.64,17-07-2024 03:45,UPI
9226,761,Transfer,192784.1,28-08-2024 08:20,NEFT
9227,932,Withdrawal,100970.95,02-12-2023 12:27,NEFT
9228,1442,Transfer,139079.35,21-03-2024 12:32,Cash
9229,239,Withdrawal,144535.02,08-02-2025 08:58,Cash
9230,259,Withdrawal,186780.55,02-05-2024 03:15,NEFT
9231,272,Transfer,82028.18,07-10-2023 01:28,UPI
9232,887,Withdrawal,159708.83,24-03-2025 10:23,IMPS
9233,545,Withdrawal,79054.02,25-04-2024 02:43,Cash
9234,260,Deposit,85471.39,31-08-2024 05:46,Cash
9235,722,Withdrawal,135428.65,20-02-2025 12:55,UPI
9236,335,Transfer,102015.26,13-02-2025 10:10,UPI
9237,1029,Withdrawal,199587.34,26-06-2024 20:58,IMPS
9238,1037,Withdrawal,95378.14,29-10-2023 02:45,IMPS
9239,658,Deposit,171835,26-10-2023 19:49,UPI
9240,431,Deposit,61535.52,26-10-2023 07:30,NEFT
9241,549,Deposit,12295.92,01-08-2025 04:29,Cash
9242,887,Deposit,79500.66,29-06-2025 05:42,NEFT
9243,885,Deposit,43419.66,23-05-2024 09:12,Cash
9244,1222,Transfer,190411.85,10-06-2024 21:21,IMPS
9245,934,Withdrawal,34448.92,25-11-2024 21:07,IMPS
9246,343,Withdrawal,44613.84,14-05-2024 19:46,UPI
9247,1288,Transfer,182113.04,20-10-2023 11:25,UPI
9248,1366,Withdrawal,150721.8,02-02-2025 19:05,IMPS
9249,691,Deposit,146514.91,27-11-2024 05:28,NEFT
9250,1275,Withdrawal,17399.62,23-12-2024 04:39,IMPS
9251,217,Deposit,129494.49,09-01-2024 03:33,IMPS
9252,361,Withdrawal,80002.44,03-01-2024 04:50,Cash
9253,421,Withdrawal,24522.11,22-01-2025 12:15,IMPS
9254,688,Transfer,111640.2,29-09-2024 01:29,Cash
9255,814,Transfer,114993.7,12-10-2023 01:51,UPI
9256,1384,Deposit,144052.36,04-08-2024 14:07,IMPS
9257,935,Deposit,79948.14,03-08-2025 02:20,Cash
9258,340,Transfer,186147.65,16-08-2025 20:12,NEFT
9259,1188,Deposit,98564.13,10-12-2024 09:24,NEFT
9260,817,Deposit,198582.59,20-01-2025 00:11,NEFT
9261,647,Deposit,106604.76,06-03-2025 16:18,IMPS
9262,1098,Transfer,80109.34,22-10-2023 23:28,NEFT
9263,1057,Withdrawal,28048.59,13-09-2025 00:57,NEFT
9264,1406,Withdrawal,134866.46,10-02-2025 15:17,NEFT
9265,371,Withdrawal,150207.95,18-07-2024 17:24,NEFT
9266,614,Deposit,7165.48,22-05-2024 01:08,NEFT
9267,446,Transfer,94359.87,07-01-2025 14:08,UPI
